,Action,Amount,Price,TValue,Intent
0000-00-00 00:00:00-00:00,NA,0,0,0,NA
2021-11-03 13:52:00-04:00,sell,1000,9.890000343322754,9890.000343322754,SHORT
2021-11-03 14:40:00-04:00,buy,1000,9.894999980926514,9894.999980926514,CLOSE_SHORT
2021-11-03 14:41:00-04:00,buy,1000,9.899999618530273,9899.999618530273,LONG
2021-11-03 15:02:00-04:00,sell,1000,9.90666643778483,9906.66643778483,CLOSE_LONG
2021-11-03 15:23:00-04:00,sell,1000,9.899999618530273,9899.999618530273,SHORT
