,Timestamp,Action,Amount,Price,TValue,Intent,Balance
2021-11-08 10:51:00-05:00,,sell,63.0,158.11199137369792,9961.055456542968,CLOSE_LONG,10027.56487121582
2021-11-08 10:52:00-05:00,,buy,63.0,158.14999389648438,9963.449615478516,LONG,64.11525573730432
2021-11-08 10:54:00-05:00,,sell,63.0,158.11532491048177,9961.265469360353,CLOSE_LONG,10025.380725097657
2021-11-08 10:55:00-05:00,,sell,63.0,158.11000061035156,9960.930038452148,SHORT,19986.310763549805
2021-11-08 10:58:00-05:00,,buy,63.0,158.14525858561197,9963.151290893555,CLOSE_SHORT,10023.15947265625
2021-11-08 10:59:00-05:00,,buy,63.0,158.16000366210938,9964.08023071289,LONG,59.0792419433601
2021-11-08 11:00:00-05:00,,sell,63.0,158.13826599121094,9962.71075744629,CLOSE_LONG,10021.78999938965
2021-11-08 11:01:00-05:00,,buy,63.0,158.19000244140625,9965.970153808594,LONG,55.81984558105614
2021-11-08 11:08:00-05:00,,sell,63.0,158.12493387858072,9961.870834350586,CLOSE_LONG,10017.690679931642
2021-11-08 11:10:00-05:00,,buy,63.0,158.27999877929688,9971.639923095703,LONG,46.050756835938955
2021-11-08 11:11:00-05:00,,sell,63.0,158.14026692708333,9962.83681640625,CLOSE_LONG,10008.88757324219
2021-11-08 11:12:00-05:00,,sell,63.0,158.09849548339844,9960.205215454102,SHORT,19969.09278869629
2021-11-08 11:14:00-05:00,,buy,63.0,158.17156575520832,9964.808642578124,CLOSE_SHORT,10004.284146118165
2021-11-08 11:15:00-05:00,,buy,63.0,158.27000427246094,9971.010269165039,LONG,33.27387695312609
2021-11-08 11:29:00-05:00,,sell,63.0,158.53133341471354,9987.474005126953,CLOSE_LONG,10020.747882080079
2021-11-08 11:30:00-05:00,,buy,63.0,158.67999267578125,9996.839538574219,LONG,23.908343505860103
2021-11-08 11:32:00-05:00,,sell,63.0,158.58899841308593,9991.106900024413,CLOSE_LONG,10015.015243530273
2021-11-08 11:33:00-05:00,,sell,63.0,158.4499969482422,9982.349807739258,SHORT,19997.36505126953
2021-11-08 11:47:00-05:00,,buy,63.0,158.2953318277995,9972.605905151368,CLOSE_SHORT,10024.759146118164
2021-11-08 11:48:00-05:00,,buy,63.0,158.2899932861328,9972.269577026367,LONG,52.48956909179651
2021-11-08 11:49:00-05:00,,sell,63.0,158.27327880859374,9971.216564941406,CLOSE_LONG,10023.706134033202
2021-11-08 11:50:00-05:00,,buy,63.0,158.26609802246094,9970.764175415039,LONG,52.94195861816297
2021-11-08 11:52:00-05:00,,sell,63.0,158.252685546875,9969.919189453125,CLOSE_LONG,10022.861148071288
2021-11-08 11:53:00-05:00,,sell,63.0,158.19000244140625,9965.970153808594,SHORT,19988.83130187988
2021-11-08 11:54:00-05:00,,buy,63.0,158.24001871744792,9969.12117919922,CLOSE_SHORT,10019.71012268066
2021-11-08 11:55:00-05:00,,sell,63.0,158.17999267578125,9965.339538574219,SHORT,19985.04966125488
2021-11-08 12:02:00-05:00,,buy,63.0,158.20747985839844,9967.071231079102,CLOSE_SHORT,10017.978430175779
2021-11-08 12:03:00-05:00,,buy,63.0,158.27000427246094,9971.010269165039,LONG,46.968161010740005
2021-11-08 12:04:00-05:00,,sell,63.0,158.20220031738282,9966.738619995118,CLOSE_LONG,10013.706781005858
2021-11-08 12:05:00-05:00,,buy,63.0,158.25999450683594,9970.379653930664,LONG,43.32712707519386
2021-11-08 12:15:00-05:00,,sell,63.0,158.3115478515625,9973.627514648437,CLOSE_LONG,10016.95464172363
2021-11-08 12:16:00-05:00,,buy,63.0,158.33999633789062,9975.41976928711,LONG,41.534872436521255
2021-11-08 12:19:00-05:00,,sell,63.0,158.34354756673176,9975.6434967041,CLOSE_LONG,10017.178369140622
2021-11-08 12:20:00-05:00,,buy,63.0,158.47999572753906,9984.239730834961,LONG,32.93863830566079
2021-11-08 12:27:00-05:00,,sell,63.0,158.39633382161458,9978.969030761718,CLOSE_LONG,10011.90766906738
2021-11-08 12:28:00-05:00,,buy,63.0,158.39999389648438,9979.199615478516,LONG,32.70805358886355
2021-11-08 12:29:00-05:00,,sell,63.0,158.39833272298176,9979.094961547851,CLOSE_LONG,10011.803015136715
2021-11-08 12:30:00-05:00,,sell,63.0,158.39999389648438,9979.199615478516,SHORT,19991.00263061523
2021-11-08 12:42:00-05:00,,buy,63.0,158.3393310546875,9975.377856445313,CLOSE_SHORT,10015.624774169915
2021-11-08 12:43:00-05:00,,buy,63.0,158.47000122070312,9983.610076904297,LONG,32.01469726561845
2021-11-08 12:49:00-05:00,,sell,63.0,158.3826670328776,9978.108023071289,CLOSE_LONG,10010.122720336907
2021-11-08 12:50:00-05:00,,buy,63.0,158.39999389648438,9979.199615478516,LONG,30.923104858391525
2021-11-08 12:52:00-05:00,,sell,63.0,158.39066569010416,9978.611938476562,CLOSE_LONG,10009.535043334954
2021-11-08 12:53:00-05:00,,buy,63.0,158.4199981689453,9980.459884643555,LONG,29.075158691399338
2021-11-08 12:55:00-05:00,,sell,63.0,158.4086659749349,9979.745956420898,CLOSE_LONG,10008.821115112298
2021-11-08 12:56:00-05:00,,sell,63.0,158.35000610351562,9976.050384521484,SHORT,19984.87149963378
2021-11-08 12:57:00-05:00,,buy,63.0,158.4219991048177,9980.585943603515,CLOSE_SHORT,10004.285556030265
2021-11-08 12:58:00-05:00,,buy,63.0,158.47999572753906,9984.239730834961,LONG,20.045825195304133
2021-11-08 13:03:00-05:00,,sell,63.0,158.4199981689453,9980.459884643555,CLOSE_LONG,10000.505709838859
2021-11-08 13:04:00-05:00,,buy,63.0,158.47999572753906,9984.239730834961,LONG,16.265979003897883
2021-11-08 13:09:00-05:00,,sell,63.0,158.43533223470052,9981.425930786134,CLOSE_LONG,9997.691909790032
2021-11-08 13:10:00-05:00,,buy,63.0,158.6300048828125,9993.690307617188,LONG,4.0016021728442865
2021-11-08 13:18:00-05:00,,sell,63.0,158.6031728108724,9991.999887084961,CLOSE_LONG,9996.001489257806
2021-11-08 13:19:00-05:00,,buy,62.0,158.6699981689453,9837.53988647461,LONG,158.4616027831962
2021-11-08 13:23:00-05:00,,sell,62.0,158.68450622558595,9838.439385986328,CLOSE_LONG,9996.900988769525
2021-11-08 13:25:00-05:00,,sell,63.0,158.52999877929688,9987.389923095703,SHORT,19984.290911865228
2021-11-08 13:28:00-05:00,,buy,63.0,158.68417256673177,9997.102871704103,CLOSE_SHORT,9987.188040161125
2021-11-08 13:29:00-05:00,,sell,62.0,158.66000366210938,9836.920227050781,SHORT,19824.10826721191
2021-11-08 13:31:00-05:00,,buy,62.0,158.65433349609376,9836.568676757814,CLOSE_SHORT,9987.539590454095
2021-11-08 13:32:00-05:00,,sell,62.0,158.6300048828125,9835.060302734375,SHORT,19822.599893188468
2021-11-08 13:33:00-05:00,,buy,62.0,158.65066731770833,9836.341373697916,CLOSE_SHORT,9986.258519490551
2021-11-08 13:34:00-05:00,,buy,62.0,158.66000366210938,9836.920227050781,LONG,149.33829243977016
2021-11-08 14:21:00-05:00,,sell,62.0,160.56539204915364,9955.054307047525,CLOSE_LONG,10104.392599487295
2021-11-08 14:22:00-05:00,,sell,62.0,160.5,9951.0,SHORT,20055.392599487295
2021-11-08 14:24:00-05:00,,buy,62.0,160.56839192708333,9955.240299479166,CLOSE_SHORT,10100.152300008129
2021-11-08 14:25:00-05:00,,sell,62.0,160.3800048828125,9943.560302734375,SHORT,20043.712602742504
2021-11-08 14:40:00-05:00,,buy,62.0,160.28699747721353,9937.793843587238,CLOSE_SHORT,10105.918759155265
2021-11-08 14:41:00-05:00,,buy,63.0,160.33920288085938,10101.36978149414,LONG,4.548977661124809
2021-11-08 14:48:00-05:00,,sell,63.0,160.38061116536457,10103.978503417968,CLOSE_LONG,10108.527481079092
2021-11-08 14:49:00-05:00,,sell,63.0,160.3300018310547,10100.790115356445,SHORT,20209.31759643554
2021-11-08 14:50:00-05:00,,buy,63.0,160.39361165364582,10104.797534179686,CLOSE_SHORT,10104.520062255853
2021-11-08 14:51:00-05:00,,buy,62.0,160.52000427246094,9952.240264892578,LONG,152.27979736327507
2021-11-08 14:54:00-05:00,,sell,62.0,160.44061279296875,9947.317993164062,CLOSE_LONG,10099.597790527338
2021-11-08 14:55:00-05:00,,sell,62.0,160.4499969482422,9947.899810791016,SHORT,20047.497601318355
2021-11-08 14:56:00-05:00,,buy,62.0,160.46727905273437,9948.97130126953,CLOSE_SHORT,10098.526300048825
2021-11-08 14:57:00-05:00,,buy,62.0,160.5,9951.0,LONG,147.52630004882485
2021-11-08 14:59:00-05:00,,sell,62.0,160.47169291178386,9949.2449605306,CLOSE_LONG,10096.771260579424
2021-11-08 15:00:00-05:00,,buy,62.0,160.52000427246094,9952.240264892578,LONG,144.53099568684593
2021-11-08 15:03:00-05:00,,sell,62.0,160.46336059570314,9948.728356933594,CLOSE_LONG,10093.25935262044
2021-11-08 15:04:00-05:00,,sell,62.0,160.4499969482422,9947.899810791016,SHORT,20041.159163411456
2021-11-08 15:11:00-05:00,,buy,62.0,160.46869303385418,9949.05896809896,CLOSE_SHORT,10092.100195312496
2021-11-08 15:12:00-05:00,,buy,62.0,160.58999633789062,9956.579772949219,LONG,135.52042236327725
2021-11-08 15:23:00-05:00,,sell,62.0,160.64200134277343,9959.804083251953,CLOSE_LONG,10095.32450561523
2021-11-08 15:24:00-05:00,,buy,62.0,160.69900512695312,9963.338317871094,LONG,131.98618774413626
2021-11-08 15:27:00-05:00,,sell,62.0,160.6946024576823,9963.065352376303,CLOSE_LONG,10095.05154012044
2021-11-08 15:28:00-05:00,,sell,62.0,160.58999633789062,9956.579772949219,SHORT,20051.631313069658
2021-11-08 15:33:00-05:00,,buy,62.0,160.6582010904948,9960.808467610677,CLOSE_SHORT,10090.82284545898
