,Timestamp,Action,Amount,Price,TValue,Intent,Balance
0000-00-00 00:00:00-00:00,,NA,0,0,0,NA,10091.071738436864
2021-11-09 09:34:00-05:00,,sell,1468.0,6.869999885559082,10085.159832000732,SHORT,20176.231570437594
2021-11-09 09:52:00-05:00,,buy,1468.0,6.846666653951009,10050.90664800008,CLOSE_SHORT,10125.324922437514
2021-11-09 09:57:00-05:00,,sell,1534.0,6.599999904632568,10124.39985370636,SHORT,20249.724776143874
2021-11-09 10:05:00-05:00,,buy,1534.0,6.721111032697889,10310.184324158563,CLOSE_SHORT,9939.540451985311
2021-11-09 10:07:00-05:00,,sell,1505.0,6.599999904632568,9932.999856472015,SHORT,19872.540308457326
2021-11-09 11:02:00-05:00,,buy,1505.0,6.652999941507975,10012.764911969502,CLOSE_SHORT,9859.775396487825
2021-11-09 11:20:00-05:00,,buy,1469.0,6.710000038146973,9856.990056037903,LONG,2.7853404499219323
2021-11-09 14:20:00-05:00,,sell,1469.0,6.839660008748372,10047.460552851358,CLOSE_LONG,10050.24589330128
2021-11-09 14:21:00-05:00,,buy,1446.0,6.949999809265137,10049.699724197388,LONG,0.5461691038926801
