,Timestamp,Action,Amount,Price,TValue,Intent,Balance
0000-00-00 00:00:00-00:00,,NA,0,0,0,NA,10000.0
2021-11-08 09:30:00-05:00,,sell,202.0,49.400001525878906,9978.800308227539,SHORT,19978.80030822754
2021-11-08 09:42:00-05:00,,buy,202.0,49.347500801086426,9968.195161819458,CLOSE_SHORT,10010.605146408081
2021-11-08 09:43:00-05:00,,buy,202.0,49.41999816894531,9982.839630126953,LONG,27.76551628112793
2021-11-08 09:44:00-05:00,,sell,202.0,49.34333356221517,9967.353379567465,CLOSE_LONG,9995.118895848593
2021-11-08 09:48:00-05:00,,buy,202.0,49.43000030517578,9984.860061645508,LONG,10.258834203084916
2021-11-08 09:52:00-05:00,,sell,202.0,49.35899963378906,9970.51792602539,CLOSE_LONG,9980.776760228475
2021-11-08 09:55:00-05:00,,sell,202.0,49.2599983215332,9950.519660949707,SHORT,19931.29642117818
2021-11-08 11:03:00-05:00,,buy,202.0,49.149332936604814,9928.165253194173,CLOSE_SHORT,10003.131167984007
2021-11-08 11:10:00-05:00,,buy,203.0,49.20000076293945,9987.600154876709,LONG,15.53101310729835
2021-11-08 11:27:00-05:00,,sell,203.0,49.08400039672851,9964.052080535888,CLOSE_LONG,9979.583093643187
2021-11-08 11:34:00-05:00,,buy,202.0,49.21500015258789,9941.430030822754,LONG,38.15306282043275
2021-11-08 12:03:00-05:00,,sell,202.0,49.24500045776367,9947.490092468262,CLOSE_LONG,9985.643155288695
2021-11-08 12:05:00-05:00,,sell,203.0,49.189998626708984,9985.569721221924,SHORT,19971.212876510617
2021-11-08 14:57:00-05:00,,buy,203.0,49.14026667277018,9975.474134572347,CLOSE_SHORT,9995.73874193827
2021-11-08 15:06:00-05:00,,buy,203.0,49.196998596191406,9986.990715026855,LONG,8.748026911414854
2021-11-08 15:49:00-05:00,,sell,203.0,49.139399719238284,9975.298143005371,CLOSE_LONG,9984.046169916786
