,Timestamp,Action,Amount,Price,TValue,Intent,Balance
0000-00-00 00:00:00-00:00,,NA,0,0,0,NA,9450.600516657028
2021-11-09 09:30:00-05:00,,sell,3248.0,2.908799886703491,9447.78203201294,SHORT,18898.382548669968
2021-11-09 09:37:00-05:00,,buy,3248.0,2.8994000434875487,9417.251341247558,CLOSE_SHORT,9481.13120742241
2021-11-09 09:41:00-05:00,,buy,3269.0,2.9000000953674316,9480.100311756134,LONG,1.0308956662756827
2021-11-09 09:42:00-05:00,,sell,3269.0,2.896714346749442,9469.359199523926,CLOSE_LONG,9470.390095190201
2021-11-09 09:43:00-05:00,,sell,3276.0,2.890000104904175,9467.640343666077,SHORT,18938.03043885628
2021-11-09 10:08:00-05:00,,buy,3276.0,2.8625199953715006,9377.615504837036,CLOSE_SHORT,9560.414934019243
2021-11-09 10:10:00-05:00,,sell,3378.0,2.8299999237060547,9559.739742279053,SHORT,19120.154676298298
2021-11-09 10:17:00-05:00,,buy,3378.0,2.8491999467213946,9624.597420024871,CLOSE_SHORT,9495.557256273427
2021-11-09 10:19:00-05:00,,buy,3320.0,2.859999895095825,9495.19965171814,LONG,0.3576045552872529
2021-11-09 10:32:00-05:00,,sell,3320.0,2.846826601028442,9451.464315414429,CLOSE_LONG,9451.821919969716
2021-11-09 10:36:00-05:00,,buy,3304.0,2.859999895095825,9449.439653396606,LONG,2.3822665731095185
2021-11-09 10:48:00-05:00,,sell,3304.0,2.852319924036662,9424.06502901713,CLOSE_LONG,9426.44729559024
2021-11-09 10:52:00-05:00,,buy,3290.0,2.865000009536743,9425.850031375885,LONG,0.5972642143551639
2021-11-09 10:57:00-05:00,,sell,3290.0,2.8533199310302733,9387.4225730896,CLOSE_LONG,9388.019837303955
2021-11-09 10:58:00-05:00,,buy,3282.0,2.859999895095825,9386.519655704498,LONG,1.5001815994564822
2021-11-09 11:04:00-05:00,,sell,3282.0,2.8531332492828367,9363.98332414627,CLOSE_LONG,9365.483505745726
2021-11-09 11:05:00-05:00,,buy,3276.0,2.8587000370025635,9365.101321220398,LONG,0.38218452532782976
2021-11-09 11:08:00-05:00,,sell,3276.0,2.8560332616170245,9356.364965057372,CLOSE_LONG,9356.7471495827
2021-11-09 11:09:00-05:00,,buy,3271.0,2.859999895095825,9355.059656858444,LONG,1.6874927242552076
2021-11-09 11:13:00-05:00,,sell,3271.0,2.855366595586141,9339.904134162267,CLOSE_LONG,9341.591626886522
2021-11-09 11:16:00-05:00,,sell,3289.0,2.8399999141693115,9340.759717702866,SHORT,18682.351344589388
2021-11-09 11:17:00-05:00,,buy,3289.0,2.8544065952301025,9388.143291711807,CLOSE_SHORT,9294.20805287758
2021-11-09 11:24:00-05:00,,sell,3284.0,2.8299999237060547,9293.719749450684,SHORT,18587.927802328264
2021-11-09 11:30:00-05:00,,buy,3284.0,2.847933276494344,9352.612880007426,CLOSE_SHORT,9235.314922320838
2021-11-09 11:31:00-05:00,,buy,3240.0,2.8499999046325684,9233.999691009521,LONG,1.315231311316893
2021-11-09 11:33:00-05:00,,sell,3240.0,2.8469332695007323,9224.063793182373,CLOSE_LONG,9225.37902449369
2021-11-09 11:39:00-05:00,,buy,3225.0,2.859999895095825,9223.499661684036,LONG,1.879362809653685
2021-11-09 11:43:00-05:00,,sell,3225.0,2.8455999374389647,9177.059798240662,CLOSE_LONG,9178.939161050315
2021-11-09 11:44:00-05:00,,sell,3228.0,2.8431999683380127,9177.849497795105,SHORT,18356.78865884542
2021-11-09 11:49:00-05:00,,buy,3228.0,2.8458999315897624,9186.564979171753,CLOSE_SHORT,9170.223679673667
2021-11-09 11:52:00-05:00,,buy,3209.0,2.8571999073028564,9168.754502534866,LONG,1.46917713880066
2021-11-09 11:55:00-05:00,,sell,3209.0,2.8460465908050536,9132.963509893418,CLOSE_LONG,9134.432687032218
2021-11-09 11:57:00-05:00,,buy,3199.0,2.8550000190734863,9133.145061016083,LONG,1.2876260161356186
2021-11-09 12:32:00-05:00,,sell,3199.0,2.8490532716115315,9114.121415885289,CLOSE_LONG,9115.409041901425
2021-11-09 12:43:00-05:00,,sell,3210.0,2.8389999866485596,9113.189957141876,SHORT,18228.5989990433
2021-11-09 13:06:00-05:00,,buy,3210.0,2.8236999829610188,9064.07694530487,CLOSE_SHORT,9164.52205373843
2021-11-09 13:20:00-05:00,,sell,3261.0,2.809999942779541,9163.409813404083,SHORT,18327.931867142514
2021-11-09 13:39:00-05:00,,buy,3261.0,2.8211066404978435,9199.628754663468,CLOSE_SHORT,9128.303112479045
2021-11-09 13:40:00-05:00,,buy,3225.0,2.8299999237060547,9126.749753952026,LONG,1.553358527018645
2021-11-09 13:44:00-05:00,,sell,3225.0,2.822166617711385,9101.487342119217,CLOSE_LONG,9103.040700646236
2021-11-09 13:45:00-05:00,,sell,3228.0,2.819999933242798,9102.959784507751,SHORT,18206.000485153985
2021-11-09 13:46:00-05:00,,buy,3228.0,2.8238399346669514,9115.35530910492,CLOSE_SHORT,9090.645176049065
2021-11-09 13:48:00-05:00,,buy,3212.0,2.8299999237060547,9089.959754943848,LONG,0.6854211052177561
2021-11-09 14:24:00-05:00,,sell,3212.0,2.8351865927378337,9106.619335873922,CLOSE_LONG,9107.30475697914
2021-11-09 14:31:00-05:00,,buy,3206.0,2.8399999141693115,9105.039724826813,LONG,2.2650321523269668
2021-11-09 14:35:00-05:00,,sell,3206.0,2.8365199247996014,9093.882878907521,CLOSE_LONG,9096.147911059848
2021-11-09 14:39:00-05:00,,sell,3214.0,2.8299999237060547,9095.61975479126,SHORT,18191.767665851108
2021-11-09 14:48:00-05:00,,buy,3214.0,2.839193264643351,9125.16715256373,CLOSE_SHORT,9066.600513287378
2021-11-09 14:50:00-05:00,,buy,3181.0,2.8499999046325684,9065.8496966362,LONG,0.7508166511779564
2021-11-09 14:58:00-05:00,,sell,3181.0,2.8405265967051188,9035.715104118983,CLOSE_LONG,9036.46592077016
2021-11-09 14:59:00-05:00,,sell,3181.0,2.8399999141693115,9034.03972697258,SHORT,18070.505647742742
2021-11-09 15:10:00-05:00,,buy,3181.0,2.841193262736003,9037.835768763225,CLOSE_SHORT,9032.669878979517
2021-11-09 15:11:00-05:00,,buy,3169.0,2.8499999046325684,9031.64969778061,LONG,1.0201811989081762
2021-11-09 15:12:00-05:00,,sell,3169.0,2.8396732648213705,8998.924576218924,CLOSE_LONG,8999.944757417832
2021-11-09 15:16:00-05:00,,buy,3157.0,2.8499999046325684,8997.449698925018,LONG,2.4950584928137687
2021-11-09 15:17:00-05:00,,sell,3157.0,2.84067325592041,8968.005468940733,CLOSE_LONG,8970.500527433547
2021-11-09 15:25:00-05:00,,buy,3147.0,2.8499999046325684,8968.949699878693,LONG,1.5508275548545498
2021-11-09 15:32:00-05:00,,sell,3147.0,2.8426732540130617,8945.892730379106,CLOSE_LONG,8947.44355793396
