,Timestamp,Action,Amount,Price,TValue,Intent,Balance
0000-00-00 00:00:00-00:00,,NA,0,0,0,NA,9947.016772492729
2021-11-09 09:30:00-05:00,,sell,962.0,10.329999923706055,9937.459926605225,SHORT,19884.476699097955
2021-11-09 10:30:00-05:00,,buy,962.0,10.288806597391764,9897.831946690876,CLOSE_SHORT,9986.644752407079
2021-11-09 10:34:00-05:00,,buy,968.0,10.307000160217285,9977.176155090332,LONG,9.468597316747037
2021-11-09 11:04:00-05:00,,sell,968.0,10.293140029907226,9963.759548950195,CLOSE_LONG,9973.228146266942
2021-11-09 11:06:00-05:00,,sell,969.0,10.289999961853027,9971.009963035583,SHORT,19944.238109302525
2021-11-09 11:29:00-05:00,,buy,969.0,10.289560000101725,9970.583640098572,CLOSE_SHORT,9973.654469203953
2021-11-09 11:30:00-05:00,,sell,970.0,10.279999732971191,9971.599740982056,SHORT,19945.25421018601
2021-11-09 11:43:00-05:00,,buy,970.0,10.287359937032063,9978.7391389211,CLOSE_SHORT,9966.515071264908
2021-11-09 11:44:00-05:00,,buy,968.0,10.289999961853027,9960.71996307373,LONG,5.79510819117786
2021-11-09 11:53:00-05:00,,sell,968.0,10.28704662322998,9957.86113128662,CLOSE_LONG,9963.656239477797
2021-11-09 11:54:00-05:00,,sell,970.0,10.270099639892578,9961.9966506958,SHORT,19925.6528901736
2021-11-09 12:29:00-05:00,,buy,970.0,10.277573331197102,9969.246131261189,CLOSE_SHORT,9956.40675891241
2021-11-09 12:35:00-05:00,,buy,968.0,10.279999732971191,9951.039741516113,LONG,5.367017396296433
2021-11-09 12:41:00-05:00,,sell,968.0,10.275886599222819,9947.058228047688,CLOSE_LONG,9952.425245443985
2021-11-09 12:42:00-05:00,,buy,968.0,10.278300285339355,9949.394676208496,LONG,3.030569235488656
2021-11-09 12:43:00-05:00,,sell,968.0,10.27457332611084,9945.786979675293,CLOSE_LONG,9948.817548910782
2021-11-09 12:44:00-05:00,,sell,968.0,10.270000457763672,9941.360443115234,SHORT,19890.177992026016
2021-11-09 12:45:00-05:00,,buy,968.0,10.274273363749186,9945.496616109212,CLOSE_SHORT,9944.681375916804
2021-11-09 12:47:00-05:00,,buy,967.0,10.274999618530273,9935.924631118774,LONG,8.756744798029104
2021-11-09 12:48:00-05:00,,sell,967.0,10.275606600443522,9936.511582628886,CLOSE_LONG,9945.268327426915
2021-11-09 12:50:00-05:00,,sell,967.0,10.274999618530273,9935.924631118774,SHORT,19881.19295854569
2021-11-09 12:52:00-05:00,,buy,967.0,10.275019963582357,9935.94430478414,CLOSE_SHORT,9945.24865376155
2021-11-09 12:53:00-05:00,,buy,967.0,10.278499603271484,9939.309116363525,LONG,5.939537398024186
2021-11-09 12:56:00-05:00,,sell,967.0,10.275793266296386,9936.692088508606,CLOSE_LONG,9942.63162590663
2021-11-09 12:57:00-05:00,,buy,967.0,10.277999877929688,9938.825881958008,LONG,3.8057439486219664
2021-11-09 12:58:00-05:00,,sell,967.0,10.275659942626953,9936.563164520265,CLOSE_LONG,9940.368908468887
2021-11-09 13:00:00-05:00,,sell,967.0,10.274999618530273,9935.924631118774,SHORT,19876.293539587663
2021-11-09 13:01:00-05:00,,buy,967.0,10.27609322865804,9936.982152112325,CLOSE_SHORT,9939.311387475338
2021-11-09 13:02:00-05:00,,sell,967.0,10.274999618530273,9935.924631118774,SHORT,19875.236018594114
2021-11-09 13:03:00-05:00,,buy,967.0,10.276706504821778,9937.575190162659,CLOSE_SHORT,9937.660828431455
2021-11-09 13:04:00-05:00,,buy,966.0,10.27970027923584,9930.190469741821,LONG,7.47035868963394
2021-11-09 13:18:00-05:00,,sell,966.0,10.283433214823406,9933.79648551941,CLOSE_LONG,9941.266844209043
2021-11-09 13:20:00-05:00,,buy,966.0,10.28499984741211,9935.309852600098,LONG,5.9569916089458275
2021-11-09 13:28:00-05:00,,sell,966.0,10.285119883219402,9935.425807189942,CLOSE_LONG,9941.382798798888
2021-11-09 13:29:00-05:00,,sell,966.0,10.282999992370605,9933.377992630005,SHORT,19874.760791428893
2021-11-09 14:03:00-05:00,,buy,966.0,10.286159896850586,9936.430460357666,CLOSE_SHORT,9938.330331071227
2021-11-09 14:05:00-05:00,,sell,966.0,10.279999732971191,9930.47974205017,SHORT,19868.8100731214
2021-11-09 14:13:00-05:00,,buy,966.0,10.284986559549967,9935.297016525268,CLOSE_SHORT,9933.513056596132
2021-11-09 14:14:00-05:00,,buy,965.0,10.28499984741211,9925.024852752686,LONG,8.488203843446172
2021-11-09 14:15:00-05:00,,sell,965.0,10.283659871419271,9923.731775919596,CLOSE_LONG,9932.219979763042
2021-11-09 14:18:00-05:00,,buy,965.0,10.28499984741211,9925.024852752686,LONG,7.195127010356373
2021-11-09 14:38:00-05:00,,sell,965.0,10.285306549072265,9925.320819854736,CLOSE_LONG,9932.515946865093
2021-11-09 14:39:00-05:00,,buy,965.0,10.289999961853027,9929.849963188171,LONG,2.6659836769213143
2021-11-09 14:53:00-05:00,,sell,965.0,10.287253252665202,9927.19938882192,CLOSE_LONG,9929.865372498842
2021-11-09 14:56:00-05:00,,sell,966.0,10.274999618530273,9925.649631500244,SHORT,19855.515003999084
2021-11-09 15:24:00-05:00,,buy,966.0,10.278719838460287,9929.243363952637,CLOSE_SHORT,9926.271640046447
2021-11-09 15:27:00-05:00,,sell,966.0,10.274999618530273,9925.649631500244,SHORT,19851.921271546693
2021-11-09 15:30:00-05:00,,buy,966.0,10.275793139139811,9926.416172409057,CLOSE_SHORT,9925.505099137636
