,Timestamp,Action,Amount,Price,TValue,Intent,Balance
0000-00-00 00:00:00-00:00,,NA,0,0,0,NA,8792.101497051128
2021-11-09 09:30:00-05:00,,sell,4884.0,1.7999999523162842,8791.199767112732,SHORT,17583.30126416386
2021-11-09 09:34:00-05:00,,buy,4884.0,1.7904999554157257,8744.801782250404,CLOSE_SHORT,8838.499481913455
2021-11-09 09:36:00-05:00,,sell,4937.0,1.7899999618530273,8837.229811668396,SHORT,17675.72929358185
2021-11-09 10:06:00-05:00,,buy,4937.0,1.7273600180943807,8527.976409331957,CLOSE_SHORT,9147.752884249894
2021-11-09 10:08:00-05:00,,buy,5287.0,1.7300000190734863,9146.510100841522,LONG,1.2427834083719063
2021-11-09 10:09:00-05:00,,sell,5287.0,1.7226933558781943,9107.879772528013,CLOSE_LONG,9109.122555936385
2021-11-09 10:11:00-05:00,,sell,5296.0,1.7200000286102295,9109.120151519775,SHORT,18218.24270745616
2021-11-09 10:12:00-05:00,,buy,5296.0,1.721993358929952,9119.676828893027,CLOSE_SHORT,9098.565878563133
2021-11-09 10:13:00-05:00,,buy,5169.0,1.7599999904632568,9097.439950704575,LONG,1.125927858558498
2021-11-09 10:35:00-05:00,,sell,5169.0,1.7409666776657104,8999.056756854057,CLOSE_LONG,9000.182684712616
2021-11-09 10:36:00-05:00,,buy,5157.0,1.7450000047683716,8998.965024590492,LONG,1.2176601221235615
2021-11-09 10:44:00-05:00,,sell,5157.0,1.74263334274292,8986.760148525238,CLOSE_LONG,8987.977808647362
2021-11-09 10:50:00-05:00,,sell,5165.0,1.7400000095367432,8987.100049257278,SHORT,17975.07785790464
2021-11-09 10:58:00-05:00,,buy,5165.0,1.746666669845581,9021.533349752426,CLOSE_SHORT,8953.544508152212
2021-11-09 11:03:00-05:00,,sell,5145.0,1.7400000095367432,8952.300049066544,SHORT,17905.844557218756
2021-11-09 11:08:00-05:00,,buy,5145.0,1.7446666717529298,8976.310026168823,CLOSE_SHORT,8929.534531049932
2021-11-09 11:09:00-05:00,,buy,5016.0,1.7799999713897705,8928.479856491089,LONG,1.0546745588435442
2021-11-09 11:27:00-05:00,,sell,5016.0,1.7526999950408935,8791.543175125122,CLOSE_LONG,8792.597849683965
2021-11-09 11:40:00-05:00,,buy,4967.0,1.7699999809265137,8791.589905261993,LONG,1.0079444219718425
2021-11-09 11:52:00-05:00,,sell,4967.0,1.7626999855041503,8755.330827999114,CLOSE_LONG,8756.338772421086
2021-11-09 12:00:00-05:00,,sell,5003.0,1.75,8755.25,SHORT,17511.588772421084
2021-11-09 12:55:00-05:00,,buy,5003.0,1.722166689236959,8615.999946252505,CLOSE_SHORT,8895.58882616858
2021-11-09 12:57:00-05:00,,sell,5171.0,1.7200000286102295,8894.120147943497,SHORT,17789.708974112076
2021-11-09 12:58:00-05:00,,buy,5171.0,1.7201133569081624,8894.706168572107,CLOSE_SHORT,8895.002805539969
2021-11-09 12:59:00-05:00,,buy,5143.0,1.729200005531311,8893.275628447533,LONG,1.72717709243625
2021-11-09 13:18:00-05:00,,sell,5143.0,1.7192200263341268,8841.948595436414,CLOSE_LONG,8843.67577252885
2021-11-09 13:19:00-05:00,,sell,5171.0,1.7101000547409058,8842.927383065224,SHORT,17686.60315559407
2021-11-09 13:49:00-05:00,,buy,5171.0,1.7182333548863729,8884.984678117435,CLOSE_SHORT,8801.618477476637
2021-11-09 13:53:00-05:00,,buy,5117.0,1.7199000120162964,8800.728361487389,LONG,0.8901159892484429
2021-11-09 13:54:00-05:00,,sell,5117.0,1.7188000202178955,8795.099703454971,CLOSE_LONG,8795.98981944422
2021-11-09 14:05:00-05:00,,sell,5142.0,1.7106000185012817,8795.90529513359,SHORT,17591.895114577812
2021-11-09 14:16:00-05:00,,buy,5142.0,1.7181933561960856,8834.950237560271,CLOSE_SHORT,8756.94487701754
2021-11-09 14:17:00-05:00,,buy,5091.0,1.7200000286102295,8756.520145654678,LONG,0.4247313628620759
2021-11-09 14:23:00-05:00,,sell,5091.0,1.7166333595911663,8739.380433678627,CLOSE_LONG,8739.805165041489
2021-11-09 14:28:00-05:00,,buy,5081.0,1.7200000286102295,8739.320145368576,LONG,0.48501967291304027
2021-11-09 14:46:00-05:00,,sell,5081.0,1.7156266927719117,8717.099225974083,CLOSE_LONG,8717.584245646996
2021-11-09 14:49:00-05:00,,sell,5098.0,1.7100000381469727,8717.580194473267,SHORT,17435.164440120265
2021-11-09 15:48:00-05:00,,buy,5098.0,1.7077666997909546,8706.194635534286,CLOSE_SHORT,8728.969804585979
