,Timestamp,Action,Amount,Price,TValue,Intent,Balance
0000-00-00 00:00:00-00:00,,NA,0,0,0,NA,10000.0
2021-11-08 09:30:00-05:00,,sell,806.0,12.399999618530273,9994.3996925354,SHORT,19994.3996925354
2021-11-08 09:32:00-05:00,,buy,806.0,12.405699729919434,9998.993982315063,CLOSE_SHORT,9995.405710220337
2021-11-08 09:33:00-05:00,,buy,803.0,12.437600135803223,9987.392909049988,LONG,8.012801170349121
2021-11-08 09:35:00-05:00,,sell,803.0,12.41474986076355,9969.04413819313,CLOSE_LONG,9977.05693936348
2021-11-08 09:37:00-05:00,,sell,804.0,12.404999732971191,9973.619785308838,SHORT,19950.676724672318
2021-11-08 09:59:00-05:00,,buy,804.0,12.409345366738059,9977.113674857399,CLOSE_SHORT,9973.563049814918
2021-11-08 10:02:00-05:00,,buy,802.0,12.429900169372559,9968.779935836792,LONG,4.783113978126494
2021-11-08 10:39:00-05:00,,sell,802.0,12.430340131123861,9969.132785161337,CLOSE_LONG,9973.915899139463
2021-11-08 10:41:00-05:00,,sell,802.0,12.430000305175781,9968.860244750977,SHORT,19942.77614389044
2021-11-08 10:44:00-05:00,,buy,802.0,12.432333437601725,9970.731416956583,CLOSE_SHORT,9972.044726933858
2021-11-08 10:47:00-05:00,,buy,801.0,12.444999694824219,9968.4447555542,LONG,3.5999713796591095
2021-11-08 11:06:00-05:00,,sell,801.0,12.442006365458171,9966.047098731995,CLOSE_LONG,9969.647070111654
2021-11-08 11:08:00-05:00,,sell,801.0,12.4399995803833,9964.439663887024,SHORT,19934.08673399868
2021-11-08 11:23:00-05:00,,buy,801.0,12.438673273722332,9963.377292251587,CLOSE_SHORT,9970.709441747093
2021-11-08 11:25:00-05:00,,sell,802.0,12.430000305175781,9968.860244750977,SHORT,19939.56968649807
2021-11-08 12:18:00-05:00,,buy,802.0,12.410666529337565,9953.354556528728,CLOSE_SHORT,9986.215129969343
2021-11-08 12:19:00-05:00,,buy,804.0,12.414999961853027,9981.659969329834,LONG,4.555160639509268
2021-11-08 12:20:00-05:00,,sell,804.0,12.410999870300293,9978.443895721435,CLOSE_LONG,9982.999056360944
2021-11-08 12:21:00-05:00,,sell,804.0,12.40999984741211,9977.639877319336,SHORT,19960.638933680282
2021-11-08 12:23:00-05:00,,buy,804.0,12.41213321685791,9979.35510635376,CLOSE_SHORT,9981.283827326522
2021-11-08 12:25:00-05:00,,buy,803.0,12.425000190734863,9977.275153160095,LONG,4.008674166427227
2021-11-08 12:37:00-05:00,,sell,803.0,12.4217134475708,9974.635898399352,CLOSE_LONG,9978.64457256578
2021-11-08 12:39:00-05:00,,sell,803.0,12.420000076293945,9973.260061264038,SHORT,19951.904633829818
2021-11-08 12:41:00-05:00,,buy,803.0,12.422913487752279,9975.59953066508,CLOSE_SHORT,9976.305103164737
2021-11-08 12:42:00-05:00,,sell,803.0,12.420000076293945,9973.260061264038,SHORT,19949.565164428775
2021-11-08 12:56:00-05:00,,buy,803.0,12.420673433939616,9973.800767453511,CLOSE_SHORT,9975.764396975264
2021-11-08 12:57:00-05:00,,sell,803.0,12.420000076293945,9973.260061264038,SHORT,19949.024458239302
2021-11-08 12:59:00-05:00,,buy,803.0,12.421006774902343,9974.068440246581,CLOSE_SHORT,9974.956017992721
2021-11-08 13:01:00-05:00,,buy,802.0,12.425000190734863,9964.85015296936,LONG,10.10586502336082
2021-11-08 13:05:00-05:00,,sell,802.0,12.422006797790527,9962.449451828003,CLOSE_LONG,9972.555316851363
2021-11-08 13:06:00-05:00,,sell,802.0,12.420000076293945,9960.840061187744,SHORT,19933.39537803911
2021-11-08 13:10:00-05:00,,buy,802.0,12.42233346303304,9962.711437352498,CLOSE_SHORT,9970.683940686611
2021-11-08 13:11:00-05:00,,sell,802.0,12.420000076293945,9960.840061187744,SHORT,19931.524001874357
2021-11-08 13:13:00-05:00,,buy,802.0,12.422666803995769,9962.978776804606,CLOSE_SHORT,9968.54522506975
2021-11-08 13:14:00-05:00,,buy,802.0,12.425000190734863,9964.85015296936,LONG,3.695072100390462
