,Timestamp,Action,Amount,Price,TValue,Intent,Balance
0000-00-00 00:00:00-00:00,,NA,0,0,0,NA,10046.614386013576
2021-11-10 09:35:00-05:00,,sell,940.0,10.680000305175781,10039.200286865234,SHORT,7.4140991483418475
