,Timestamp,Action,Amount,Price,TValue,Intent,Balance
0000-00-00 00:00:00-00:00,,NA,0,0,0,NA,10000.0
2021-11-08 09:30:00-05:00,,sell,59.0,166.9199981689453,9848.279891967773,SHORT,19848.279891967773
2021-11-08 09:34:00-05:00,,buy,59.0,168.18499755859375,9922.914855957031,CLOSE_SHORT,9925.365036010742
2021-11-08 09:35:00-05:00,,sell,59.0,167.5500030517578,9885.450180053711,SHORT,19810.815216064453
2021-11-08 12:45:00-05:00,,buy,59.0,157.74441324869792,9306.920381673177,CLOSE_SHORT,10503.894834391276
2021-11-08 12:47:00-05:00,,buy,66.0,157.99000549316406,10427.340362548828,LONG,76.55447184244804
2021-11-08 13:12:00-05:00,,sell,66.0,158.23566691080728,10443.554016113281,CLOSE_LONG,10520.10848795573
2021-11-08 13:16:00-05:00,,buy,66.0,158.5,10461.0,LONG,59.10848795572929
2021-11-08 13:22:00-05:00,,sell,66.0,158.51766662597657,10462.165997314454,CLOSE_LONG,10521.274485270184
2021-11-08 13:23:00-05:00,,buy,66.0,159.0,10494.0,LONG,27.274485270183504
2021-11-08 13:38:00-05:00,,sell,66.0,158.92499898274738,10489.049932861328,CLOSE_LONG,10516.324418131511
2021-11-08 13:39:00-05:00,,sell,66.0,158.11000061035156,10435.260040283203,SHORT,20951.584458414713
2021-11-08 13:45:00-05:00,,buy,66.0,158.85299886067708,10484.297924804687,CLOSE_SHORT,10467.286533610026
2021-11-08 13:53:00-05:00,,buy,65.0,160.0,10400.0,LONG,67.2865336100258
2021-11-08 14:43:00-05:00,,sell,65.0,159.08533223470053,10340.546595255535,CLOSE_LONG,10407.83312886556
2021-11-08 14:44:00-05:00,,sell,66.0,156.39999389648438,10322.399597167969,SHORT,20730.23272603353
2021-11-08 15:08:00-05:00,,buy,66.0,158.96499837239583,10491.689892578124,CLOSE_SHORT,10238.542833455405
2021-11-08 15:09:00-05:00,,buy,64.0,159.39999389648438,10201.599609375,LONG,36.943224080405344
2021-11-08 15:47:00-05:00,,sell,64.0,158.96966654459635,10174.058658854166,CLOSE_LONG,10211.001882934572
