,Timestamp,Action,Amount,Price,TValue,Intent,Balance
0000-00-00 00:00:00-00:00,,NA,0,0,0,NA,9957.918597119196
2021-11-10 09:30:00-05:00,,sell,997.0,9.979999542236328,9950.05954360962,SHORT,7.859053509577279
2021-11-10 10:06:00-05:00,,buy,997.0,9.969237565994263,9939.32985329628,CLOSE_SHORT,9947.188906805857
2021-11-10 10:08:00-05:00,,sell,998.0,9.96500015258789,9945.070152282715,SHORT,2.118754523142343
2021-11-10 10:18:00-05:00,,buy,998.0,9.968127337369053,9948.191082694315,CLOSE_SHORT,9950.309837217457
2021-11-10 10:25:00-05:00,,buy,998.0,9.970000267028809,9950.060266494751,LONG,0.24957072270626668
2021-11-10 10:36:00-05:00,,sell,998.0,9.967286809285481,9947.35223566691,CLOSE_LONG,9947.601806389615
2021-11-10 10:49:00-05:00,,sell,998.0,9.963000297546387,9943.074296951294,SHORT,4.527509438321431
2021-11-10 11:17:00-05:00,,buy,998.0,9.96595344543457,9946.0215385437,CLOSE_SHORT,9950.549047982022
2021-11-10 11:18:00-05:00,,buy,998.0,9.968099594116211,9948.163394927979,LONG,2.3856530540433596
2021-11-10 11:24:00-05:00,,sell,998.0,9.96587340037028,9945.941653569538,CLOSE_LONG,9948.327306623582
2021-11-10 11:32:00-05:00,,sell,998.0,9.961299896240234,9941.377296447754,SHORT,6.950010175827629
2021-11-10 12:18:00-05:00,,buy,998.0,9.964693387349447,9944.764000574749,CLOSE_SHORT,9951.714010750577
2021-11-10 12:26:00-05:00,,buy,998.0,9.96500015258789,9945.070152282715,LONG,6.643858467861719
2021-11-10 13:22:00-05:00,,sell,998.0,9.963706715901692,9943.779302469888,CLOSE_LONG,9950.42316093775
2021-11-10 13:28:00-05:00,,sell,998.0,9.961899757385254,9941.975957870483,SHORT,8.447203067265946
2021-11-10 13:36:00-05:00,,buy,998.0,9.964300028483073,9944.371428426108,CLOSE_SHORT,9952.818631493374
2021-11-10 13:37:00-05:00,,buy,997.0,9.979999542236328,9950.05954360962,LONG,2.759087883754546
2021-11-10 14:22:00-05:00,,sell,997.0,9.97028013865153,9940.369298235575,CLOSE_LONG,9943.12838611933
2021-11-10 14:32:00-05:00,,buy,996.0,9.975000381469727,9935.100379943848,LONG,8.028006175482005
2021-11-10 14:37:00-05:00,,sell,996.0,9.971946843465169,9932.059056091308,CLOSE_LONG,9940.08706226679
2021-11-10 14:38:00-05:00,,sell,996.0,9.970000267028809,9930.120265960693,SHORT,9.966796306096512
2021-11-10 15:18:00-05:00,,buy,996.0,9.97242031097412,9932.530629730225,CLOSE_SHORT,9942.497426036321
2021-11-10 15:26:00-05:00,,sell,997.0,9.970000267028809,9940.090266227722,SHORT,2.4071598085993173
2021-11-10 15:29:00-05:00,,buy,997.0,9.972086970011393,9942.17070910136,CLOSE_SHORT,9944.577868909959
