,Timestamp,Action,Amount,Price,TValue,Intent,Balance
0000-00-00 00:00:00-00:00,,NA,0,0,0,NA,10000.0
2021-11-08 09:30:00-05:00,,sell,1070.0,9.34000015258789,9993.800163269043,SHORT,6.199836730957031
2021-11-08 09:52:00-05:00,,buy,1070.0,9.23400001525879,9880.380016326904,CLOSE_SHORT,9886.579853057861
2021-11-08 09:56:00-05:00,,sell,1078.0,9.170000076293945,9885.260082244873,SHORT,1.3197708129882812
2021-11-08 10:04:00-05:00,,buy,1078.0,9.212377760145399,9930.94322543674,CLOSE_SHORT,9932.262996249729
2021-11-08 10:10:00-05:00,,sell,1086.0,9.140000343322754,9926.04037284851,SHORT,6.222623401217788
2021-11-08 10:44:00-05:00,,buy,1086.0,9.195759963989257,9986.595320892333,CLOSE_SHORT,9992.81794429355
2021-11-08 10:47:00-05:00,,buy,1075.0,9.289999961853027,9986.749958992004,LONG,6.067985301546287
2021-11-08 12:14:00-05:00,,sell,1075.0,9.313473320007324,10011.983819007874,CLOSE_LONG,10018.05180430942
2021-11-08 12:26:00-05:00,,sell,1081.0,9.260000228881836,10010.060247421265,SHORT,7.9915568881551735
2021-11-08 12:33:00-05:00,,buy,1081.0,9.320140075683593,10075.071421813964,CLOSE_SHORT,10083.062978702119
2021-11-08 12:48:00-05:00,,sell,1083.0,9.305000305175781,10077.315330505371,SHORT,5.747648196747832
2021-11-08 12:51:00-05:00,,buy,1083.0,9.325666809082032,10099.69715423584,CLOSE_SHORT,10105.444802432588
2021-11-08 13:09:00-05:00,,sell,1091.0,9.260000228881836,10102.660249710083,SHORT,2.7845527225053956
2021-11-08 13:29:00-05:00,,buy,1091.0,9.319666862487793,10167.756546974182,CLOSE_SHORT,10170.541099696688
2021-11-08 13:39:00-05:00,,buy,1091.0,9.319999694824219,10168.119667053223,LONG,2.4214326434648683
2021-11-08 13:44:00-05:00,,sell,1091.0,9.313526852925618,10161.057796541849,CLOSE_LONG,10163.479229185314
2021-11-08 13:45:00-05:00,,buy,1090.0,9.319999694824219,10158.799667358398,LONG,4.679561826915233
2021-11-08 13:49:00-05:00,,sell,1090.0,9.304106839497884,10141.476455052692,CLOSE_LONG,10146.156016879608
2021-11-08 13:54:00-05:00,,sell,1092.0,9.289999961853027,10144.679958343506,SHORT,1.4760585361018457
2021-11-08 14:17:00-05:00,,buy,1092.0,9.309106763203939,10165.544585418702,CLOSE_SHORT,10167.020643954804
2021-11-08 14:19:00-05:00,,sell,1094.0,9.289999961853027,10163.259958267212,SHORT,3.760685687591831
2021-11-08 14:35:00-05:00,,buy,1094.0,9.277513313293458,10149.599564743043,CLOSE_SHORT,10153.360250430635
2021-11-08 14:36:00-05:00,,buy,1091.0,9.300000190734863,10146.300208091736,LONG,7.060042338898711
2021-11-08 14:57:00-05:00,,sell,1091.0,9.276433308919271,10120.588740030926,CLOSE_LONG,10127.648782369824
2021-11-08 15:00:00-05:00,,sell,1093.0,9.260000228881836,10121.180250167847,SHORT,6.468532201977723
2021-11-08 15:06:00-05:00,,buy,1093.0,9.278766632080078,10141.691928863525,CLOSE_SHORT,10148.160461065503
2021-11-08 15:07:00-05:00,,buy,1091.0,9.300000190734863,10146.300208091736,LONG,1.860252973767274
2021-11-08 15:21:00-05:00,,sell,1091.0,9.304166730244955,10150.845902697245,CLOSE_LONG,10152.706155671012
2021-11-08 15:30:00-05:00,,sell,1092.0,9.289999961853027,10144.679958343506,SHORT,8.026197327506452
2021-11-08 15:45:00-05:00,,buy,1092.0,9.298000081380208,10153.416088867187,CLOSE_SHORT,10161.442286194693
