,Timestamp,Action,Amount,Price,TValue,Intent,Balance
2021-11-08 13:27:00-05:00,,buy,5225.0,1.7899999618530273,9352.749800682068,LONG,1.634228186811015
2021-11-08 13:38:00-05:00,,sell,5225.0,1.787666630744934,9340.55814564228,CLOSE_LONG,9342.192373829092
2021-11-08 13:40:00-05:00,,sell,5248.0,1.7799999713897705,9341.439849853516,SHORT,18683.63222368261
2021-11-08 13:50:00-05:00,,buy,5248.0,1.7869932969411215,9378.140822347006,CLOSE_SHORT,9305.491401335603
2021-11-08 13:51:00-05:00,,buy,5198.0,1.7898999452590942,9303.899915456772,LONG,1.5914858788310084
2021-11-08 13:52:00-05:00,,sell,5198.0,1.7866532961527506,9287.023833401998,CLOSE_LONG,9288.615319280829
2021-11-08 13:53:00-05:00,,buy,5174.0,1.7949999570846558,9287.329777956009,LONG,1.2855413248198602
2021-11-08 14:10:00-05:00,,sell,5174.0,1.7996466318766275,9311.371673329671,CLOSE_LONG,9312.657214654491
2021-11-08 14:11:00-05:00,,sell,5231.0,1.7799999713897705,9311.17985033989,SHORT,18623.837064994383
2021-11-08 14:30:00-05:00,,buy,5231.0,1.8025799671808878,9429.295808323224,CLOSE_SHORT,9194.541256671158
2021-11-08 14:34:00-05:00,,buy,5093.0,1.8049999475479126,9192.864732861519,LONG,1.6765238096395478
2021-11-08 14:35:00-05:00,,sell,5093.0,1.802246634165446,9178.842107804616,CLOSE_LONG,9180.518631614255
2021-11-08 14:36:00-05:00,,sell,5118.0,1.7936999797821045,9180.15649652481,SHORT,18360.675128139068
2021-11-08 14:44:00-05:00,,buy,5118.0,1.7955599705378213,9189.67592921257,CLOSE_SHORT,9170.999198926498
2021-11-08 14:45:00-05:00,,buy,5067.0,1.8099000453948975,9170.763530015945,LONG,0.2356689105527039
2021-11-08 14:46:00-05:00,,sell,5067.0,1.7969733158747354,9105.263791537285,CLOSE_LONG,9105.499460447838
2021-11-08 14:47:00-05:00,,sell,5086.0,1.7899999618530273,9103.939805984497,SHORT,18209.439266432335
2021-11-08 14:50:00-05:00,,buy,5086.0,1.797386646270752,9141.508482933044,CLOSE_SHORT,9067.93078349929
2021-11-08 14:51:00-05:00,,buy,5011.0,1.809499979019165,9067.404394865036,LONG,0.5263886342545447
2021-11-08 14:59:00-05:00,,sell,5011.0,1.7979733069737753,9009.644241245589,CLOSE_LONG,9010.170629879844
2021-11-08 15:00:00-05:00,,sell,5061.0,1.7799999713897705,9008.579855203629,SHORT,18018.750485083474
2021-11-08 15:18:00-05:00,,buy,5061.0,1.7943199714024862,9081.053375267982,CLOSE_SHORT,8937.697109815492
2021-11-08 15:20:00-05:00,,sell,4992.0,1.7900999784469604,8936.179092407227,SHORT,17873.876202222717
2021-11-08 15:25:00-05:00,,buy,4992.0,1.7919066349665325,8945.19792175293,CLOSE_SHORT,8928.678280469787
2021-11-08 15:27:00-05:00,,buy,4960.0,1.7999999523162842,8927.99976348877,LONG,0.6785169810173102
2021-11-08 15:28:00-05:00,,sell,4960.0,1.7902733008066813,8879.755572001139,CLOSE_LONG,8880.434088982156
2021-11-08 15:30:00-05:00,,sell,5017.0,1.7699999809265137,8880.08990430832,SHORT,17760.523993290473
2021-11-08 15:32:00-05:00,,buy,5017.0,1.7876066366831462,8968.422496239345,CLOSE_SHORT,8792.101497051128
