,Timestamp,Action,Amount,Price,TValue,Intent,Balance
0000-00-00 00:00:00-00:00,,NA,0,0,0,NA,10000.0
2021-11-08 09:30:00-05:00,,sell,966.0,10.350000381469727,9998.100368499756,SHORT,19998.100368499756
2021-11-08 09:37:00-05:00,,buy,966.0,10.345075130462646,9993.342576026917,CLOSE_SHORT,10004.75779247284
2021-11-08 09:38:00-05:00,,sell,967.0,10.34000015258789,9998.78014755249,SHORT,20003.53794002533
2021-11-08 09:44:00-05:00,,buy,967.0,10.342530155181885,10001.226660060884,CLOSE_SHORT,10002.311279964446
2021-11-08 09:45:00-05:00,,sell,967.0,10.337499618530273,9996.362131118774,SHORT,19998.67341108322
2021-11-08 09:53:00-05:00,,buy,967.0,10.338800048828125,9997.619647216796,CLOSE_SHORT,10001.053763866423
2021-11-08 09:54:00-05:00,,sell,969.0,10.319999694824219,10000.079704284668,SHORT,20001.133468151093
2021-11-08 10:42:00-05:00,,buy,969.0,10.314146486918132,9994.40794582367,CLOSE_SHORT,10006.725522327422
2021-11-08 10:47:00-05:00,,buy,970.0,10.3149995803833,10005.549592971802,LONG,1.1759293556206103
2021-11-08 10:49:00-05:00,,sell,970.0,10.313713137308756,10004.301743189493,CLOSE_LONG,10005.477672545114
2021-11-08 10:51:00-05:00,,sell,970.0,10.310099601745605,10000.796613693237,SHORT,20006.274286238353
2021-11-08 10:52:00-05:00,,buy,970.0,10.31343313852946,10004.030144373575,CLOSE_SHORT,10002.244141864778
2021-11-08 10:53:00-05:00,,buy,969.0,10.3149995803833,9995.234593391418,LONG,7.009548473359246
2021-11-08 10:57:00-05:00,,sell,969.0,10.313426526387532,9993.710304069518,CLOSE_LONG,10000.719852542878
2021-11-08 11:00:00-05:00,,buy,969.0,10.319999694824219,10000.079704284668,LONG,0.6401482582095923
2021-11-08 11:09:00-05:00,,sell,969.0,10.314013290405274,9994.27887840271,CLOSE_LONG,9994.91902666092
2021-11-08 11:10:00-05:00,,buy,968.0,10.31760025024414,9987.437042236328,LONG,7.481984424592156
2021-11-08 11:13:00-05:00,,sell,968.0,10.314479955037434,9984.416596476236,CLOSE_LONG,9991.898580900828
2021-11-08 11:16:00-05:00,,sell,970.0,10.300000190734863,9991.000185012817,SHORT,19982.898765913647
