,Timestamp,Action,Amount,Price,TValue,Intent,Balance
0000-00-00 00:00:00-00:00,,NA,0,0,0,NA,9675.07282888094
2021-11-09 09:30:00-05:00,,sell,746.0,12.960000038146973,9668.160028457642,SHORT,19343.232857338582
2021-11-09 09:46:00-05:00,,buy,746.0,12.959999799728394,9668.159850597382,CLOSE_SHORT,9675.0730067412
2021-11-09 09:48:00-05:00,,sell,748.0,12.930000305175781,9671.640228271484,SHORT,19346.713235012685
2021-11-09 12:39:00-05:00,,buy,748.0,12.87879991531372,9633.342336654663,CLOSE_SHORT,9713.370898358022
2021-11-09 13:17:00-05:00,,buy,748.0,12.970000267028809,9701.560199737549,LONG,11.810698620472976
2021-11-09 13:19:00-05:00,,sell,748.0,12.880399976457868,9634.539182390485,CLOSE_LONG,9646.349881010958
2021-11-09 13:20:00-05:00,,buy,748.0,12.885000228881836,9637.980171203613,LONG,8.369709807344407
2021-11-09 13:24:00-05:00,,sell,748.0,12.874373308817546,9630.031234995524,CLOSE_LONG,9638.400944802868
2021-11-09 13:25:00-05:00,,sell,752.0,12.8100004196167,9633.120315551758,SHORT,19271.521260354624
2021-11-09 13:31:00-05:00,,buy,752.0,12.86070671081543,9671.251446533204,CLOSE_SHORT,9600.26981382142
2021-11-09 13:38:00-05:00,,buy,743.0,12.90999984741211,9592.129886627197,LONG,8.139927194222764
2021-11-09 13:43:00-05:00,,sell,743.0,12.847373390197754,9545.598428916932,CLOSE_LONG,9553.738356111155
2021-11-09 13:47:00-05:00,,sell,745.0,12.8100004196167,9543.450312614441,SHORT,19097.188668725597
2021-11-09 13:48:00-05:00,,buy,745.0,12.857000096638997,9578.465071996052,CLOSE_SHORT,9518.723596729546
2021-11-09 13:53:00-05:00,,sell,742.0,12.819999694824219,9512.43977355957,SHORT,19031.163370289116
2021-11-09 13:54:00-05:00,,buy,742.0,12.865333429972331,9546.07740503947,CLOSE_SHORT,9485.085965249646
2021-11-09 13:59:00-05:00,,sell,740.0,12.8100004196167,9479.400310516357,SHORT,18964.486275766
2021-11-09 14:23:00-05:00,,buy,740.0,12.873000144958496,9526.020107269287,CLOSE_SHORT,9438.466168496714
2021-11-09 14:26:00-05:00,,sell,736.0,12.819999694824219,9435.519775390625,SHORT,18873.98594388734
2021-11-09 15:06:00-05:00,,buy,736.0,12.864333407084148,9468.149387613932,CLOSE_SHORT,9405.836556273407
2021-11-09 15:12:00-05:00,,buy,726.0,12.949999809265137,9401.69986152649,LONG,4.136694746917783
2021-11-09 15:51:00-05:00,,sell,726.0,12.921333249409994,9380.887939071656,CLOSE_LONG,9385.024633818573
